smiles,pka__acid_site_pka_max,pka__acid_site_pka_mean,pka__acid_site_pka_min,pka__acid_site_pka_range,pka__acid_site_pka_rank_1,pka__acid_site_pka_rank_10,pka__acid_site_pka_rank_11,pka__acid_site_pka_rank_12,pka__acid_site_pka_rank_13,pka__acid_site_pka_rank_14,pka__acid_site_pka_rank_15,pka__acid_site_pka_rank_16,pka__acid_site_pka_rank_17,pka__acid_site_pka_rank_18,pka__acid_site_pka_rank_19,pka__acid_site_pka_rank_2,pka__acid_site_pka_rank_20,pka__acid_site_pka_rank_21,pka__acid_site_pka_rank_22,pka__acid_site_pka_rank_23,pka__acid_site_pka_rank_24,pka__acid_site_pka_rank_25,pka__acid_site_pka_rank_3,pka__acid_site_pka_rank_4,pka__acid_site_pka_rank_5,pka__acid_site_pka_rank_6,pka__acid_site_pka_rank_7,pka__acid_site_pka_rank_8,pka__acid_site_pka_rank_9,pka__acid_site_pka_std,pka__acid_site_pka_sum,pka__base_site_pka_max,pka__base_site_pka_mean,pka__base_site_pka_min,pka__base_site_pka_range,pka__base_site_pka_rank_1,pka__base_site_pka_rank_10,pka__base_site_pka_rank_11,pka__base_site_pka_rank_2,pka__base_site_pka_rank_3,pka__base_site_pka_rank_4,pka__base_site_pka_rank_5,pka__base_site_pka_rank_6,pka__base_site_pka_rank_7,pka__base_site_pka_rank_8,pka__base_site_pka_rank_9,pka__base_site_pka_std,pka__base_site_pka_sum,pka__fraction_neutral,pka__has_acidic_site,pka__has_basic_site,pka__is_amphoteric,pka__logd_estimate,pka__logd_ph,pka__logp_wildman_crippen,pka__most_acidic_pka,pka__most_basic_pka,pka__num_acidic_sites,pka__num_basic_sites,pka__num_ionizable_sites,pka__warning_amphoteric,pka__warning_count,pka__warning_fraction_neutral_clamped,pka__warning_fraction_neutral_tiny,pka__warning_multiple_acidic_sites,pka__warning_multiple_basic_sites,rdkit__ExactMolWt,rdkit__FractionCSP3,rdkit__HeavyAtomCount,rdkit__HeavyAtomMolWt,rdkit__LabuteASA,rdkit__MaxAbsPartialCharge,rdkit__MaxPartialCharge,rdkit__MinAbsPartialCharge,rdkit__MinPartialCharge,rdkit__MolLogP,rdkit__MolWt,rdkit__NHOHCount,rdkit__NOCount,rdkit__NumAliphaticCarbocycles,rdkit__NumAliphaticHeterocycles,rdkit__NumAliphaticRings,rdkit__NumAromaticCarbocycles,rdkit__NumAromaticHeterocycles,rdkit__NumAromaticRings,rdkit__NumHAcceptors,rdkit__NumHDonors,rdkit__NumHeteroatoms,rdkit__NumRotatableBonds,rdkit__NumSaturatedCarbocycles,rdkit__NumSaturatedHeterocycles,rdkit__NumSaturatedRings,rdkit__RingCount,rdkit__TPSA,rdkit__fr_Al_COO,rdkit__fr_Al_OH,rdkit__fr_Al_OH_noTert,rdkit__fr_ArN,rdkit__fr_Ar_COO,rdkit__fr_Ar_N,rdkit__fr_Ar_NH,rdkit__fr_Ar_OH,rdkit__fr_COO,rdkit__fr_COO2,rdkit__fr_C_O,rdkit__fr_C_O_noCOO,rdkit__fr_C_S,rdkit__fr_HOCCN,rdkit__fr_Imine,rdkit__fr_NH0,rdkit__fr_NH1,rdkit__fr_NH2,rdkit__fr_N_O,rdkit__fr_Ndealkylation1,rdkit__fr_Ndealkylation2,rdkit__fr_Nhpyrrole,rdkit__fr_SH,rdkit__fr_aldehyde,rdkit__fr_alkyl_carbamate,rdkit__fr_alkyl_halide,rdkit__fr_allylic_oxid,rdkit__fr_amide,rdkit__fr_amidine,rdkit__fr_aniline,rdkit__fr_aryl_methyl,rdkit__fr_azide,rdkit__fr_azo,rdkit__fr_barbitur,rdkit__fr_benzene,rdkit__fr_benzodiazepine,rdkit__fr_bicyclic,rdkit__fr_diazo,rdkit__fr_dihydropyridine,rdkit__fr_epoxide,rdkit__fr_ester,rdkit__fr_ether,rdkit__fr_furan,rdkit__fr_guanido,rdkit__fr_halogen,rdkit__fr_hdrzine,rdkit__fr_hdrzone,rdkit__fr_imidazole,rdkit__fr_imide,rdkit__fr_isocyan,rdkit__fr_isothiocyan,rdkit__fr_ketone,rdkit__fr_ketone_Topliss,rdkit__fr_lactam,rdkit__fr_lactone,rdkit__fr_methoxy,rdkit__fr_morpholine,rdkit__fr_nitrile,rdkit__fr_nitro,rdkit__fr_nitro_arom,rdkit__fr_nitro_arom_nonortho,rdkit__fr_nitroso,rdkit__fr_oxazole,rdkit__fr_oxime,rdkit__fr_para_hydroxylation,rdkit__fr_phenol,rdkit__fr_phenol_noOrthoHbond,rdkit__fr_phos_acid,rdkit__fr_phos_ester,rdkit__fr_piperdine,rdkit__fr_piperzine,rdkit__fr_priamide,rdkit__fr_prisulfonamd,rdkit__fr_pyridine,rdkit__fr_quatN,rdkit__fr_sulfide,rdkit__fr_sulfonamd,rdkit__fr_sulfone,rdkit__fr_term_acetylene,rdkit__fr_tetrazole,rdkit__fr_thiazole,rdkit__fr_thiocyan,rdkit__fr_thiophene,rdkit__fr_unbrch_alkane,rdkit__fr_urea,rdkit__qed
CC1CCC(NC(=O)c2ccc3c(c2)N(Cc2ccccc2F)C(=O)c2ccccc2S3)CC1,13.8797,13.8797,13.8797,0.0,13.8797,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.8797,,,,,,,,,,,,,,,,,0.0,1.0,1,0,0,6.4458,7.4,6.4458,13.8797,,1,0,1,0,0,0,0,0,0,474.17772732399993,0.2857142857142857,34.0,447.3850000000002,203.10473585072305,0.3493082326140682,0.2592716082405024,0.2592716082405024,-0.3493082326140682,6.445800000000005,474.6010000000002,1.0,4.0,1.0,1.0,2.0,3.0,0.0,3.0,3.0,1.0,6.0,4.0,1.0,0.0,1.0,5.0,49.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4730075118177191
Cc1cnc(-c2ccccc2C(C)C)nc1NCC1CCN(C2COC2)CC1,13.7619,13.7619,13.7619,0.0,13.7619,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.7619,7.6282,6.086025,5.0853,2.5428999999999995,7.6282,,,5.9867,5.6439,5.0853,,,,,,0.9467172528664508,24.3441,0.3716,1,1,1,3.6682,7.4,4.0981,13.7619,7.6282,1,4,5,1,2,0,0,0,1,380.257611644,0.5652173913043478,28.0,348.28000000000014,168.08361955086974,0.3780136715859199,0.1612922593094678,0.1612922593094678,-0.3780136715859199,4.098120000000002,380.5360000000003,1.0,5.0,0.0,2.0,2.0,1.0,1.0,2.0,5.0,1.0,5.0,6.0,0.0,2.0,2.0,4.0,50.28,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8176500603258736
CCc1ccc(-n2nc(C)c3c2NC(=O)CSC3c2ccccc2C)cc1,12.571,12.571,12.571,0.0,12.571,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.571,2.7888,2.12935,1.4699,1.3189000000000002,2.7888,,,1.4699,,,,,,,,0.6594500000000001,4.2587,1.0,1,1,1,4.8262,7.4,4.8262,12.571,2.7888,1,2,3,1,2,0,0,0,1,377.156183356,0.2727272727272727,27.0,354.3290000000002,163.53608294484997,0.30957992955565,0.2350639988470063,0.2350639988470063,-0.30957992955565,4.826240000000004,377.5130000000001,1.0,4.0,0.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,5.0,3.0,0.0,0.0,0.0,4.0,46.92,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7113071806161626
O=[S+]([O-])(Nc1nccs1)c1ccc(NCc2cccc3c2NCC3)cc1,13.6701,13.64065,13.6112,0.0588999999999995,13.6112,,,,,,,,,,,13.6701,,,,,,,,,,,,,,0.0294499999999997,27.2813,5.426,4.316675,3.2708,2.1552,5.426,,,4.4232,4.1467,3.2708,,,,,,0.7688783303455756,17.2667,0.9895,1,1,1,3.7345,7.4,3.7391,13.6112,5.426,2,4,6,1,3,0,0,1,1,386.0871178160001,0.1666666666666666,26.0,368.3580000000002,156.6250972278897,0.5881869246338784,0.2252006381313276,0.2252006381313276,-0.5881869246338784,3.7391000000000014,386.5020000000001,3.0,6.0,0.0,1.0,1.0,2.0,1.0,3.0,6.0,3.0,8.0,6.0,0.0,0.0,0.0,4.0,89.11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5617303131851307
COc1ccccc1-c1[nH]nc2ncc(-c3ccc(C)cc3)nc12,9.4053,9.4053,9.4053,0.0,9.4053,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.4053,2.5095,2.119533333333333,1.4318,1.0777,2.5095,,,2.4173,1.4318,,,,,,,0.4877554464642661,6.3586,0.9902,1,1,1,3.9996,7.4,4.0039,9.4053,2.5095,1,3,4,1,2,0,0,0,1,316.132411132,0.1052631578947368,24.0,300.236,138.90724345391885,0.4960527973474593,0.199804068147516,0.199804068147516,-0.4960527973474593,4.003920000000003,316.36400000000003,1.0,5.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,5.0,3.0,0.0,0.0,0.0,4.0,63.69,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201945616738374
O=C1CCCC2=C1C1(CCCC1)N=C(Nc1nc3ccccc3o1)N2,10.2474,10.00085,9.7543,0.4931000000000001,9.7543,,,,,,,,,,,10.2474,,,,,,,,,,,,,,0.24655,20.0017,5.8405,4.331633333333333,3.4622,2.3782999999999994,5.8405,,,3.6922,3.4622,,,,,,,1.0710536753849245,12.9949,0.9689,1,1,1,3.5051,7.4,3.5188,9.7543,5.8405,2,3,5,1,3,0,0,1,1,336.15862588,0.4210526315789473,25.0,316.23500000000007,144.95582272936284,0.4232552089978595,0.3021207121274128,0.3021207121274128,-0.4232552089978595,3.518800000000001,336.39500000000004,2.0,6.0,2.0,1.0,3.0,1.0,1.0,2.0,6.0,2.0,6.0,1.0,1.0,0.0,1.0,5.0,79.52000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8327862316582613
CCOC(=O)N1CCc2c(sc(NCc3sccc3C)c2C(=O)Nc2cc(Cl)ccc2OC)C1,12.4008,12.01435,11.6279,0.7728999999999999,11.6279,,,,,,,,,,,12.4008,,,,,,,,,,,,,,0.3864499999999999,24.0287,3.6798,3.6691,3.6584,0.0214000000000003,3.6798,,,3.6584,,,,,,,,0.0107000000000001,7.3382,0.9998,1,1,1,6.1589,7.4,6.159,11.6279,3.6798,2,2,4,1,3,0,0,1,1,519.105325992,0.3333333333333333,34.0,493.86800000000034,211.18286698628728,0.4945774221457193,0.4095847325258426,0.4095847325258426,-0.4945774221457193,6.159020000000004,520.0760000000001,2.0,7.0,0.0,1.0,1.0,1.0,2.0,3.0,7.0,2.0,10.0,7.0,0.0,0.0,0.0,4.0,79.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.390568755146245
COc1ccc(-c2nc3ncccc3[nH]2)cc1,10.2399,10.2399,10.2399,0.0,10.2399,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.2399,5.6941,5.04515,4.3962,1.2978999999999994,5.6941,,,4.3962,,,,,,,,0.6489499999999997,10.0903,0.9793,1,1,1,2.6244,7.4,2.6335,10.2399,5.6941,1,2,3,1,2,0,0,0,1,225.090211972,0.0769230769230769,17.0,214.16299999999995,98.29710558410704,0.4967677870082995,0.1775457282247551,0.1775457282247551,-0.4967677870082995,2.6335,225.25100000000003,1.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,50.8,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7289770901063997
CC(=O)Nc1cccc(-c2nc(-c3c(C)noc3C)cc3c2cc(-c2ccccc2)n3C)c1,13.586,13.586,13.586,0.0,13.586,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.586,6.0443,4.522833333333334,3.1591,2.8852,6.0443,,,4.3651,3.1591,,,,,,,1.1831468247385395,13.5685,0.9578,1,1,1,6.1188,7.4,6.1375,13.586,6.0443,1,3,4,1,2,0,0,0,1,436.189926008,0.1481481481481481,33.0,412.3230000000002,191.42455856440785,0.3607221920103448,0.220747742396601,0.220747742396601,-0.3607221920103448,6.137540000000005,436.5150000000001,1.0,6.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,1.0,6.0,4.0,0.0,0.0,0.0,5.0,72.95000000000002,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673559069668596
COCCn1ccc2c(C3=CCOCC3)nc(-c3ccc4c(c3)CNC4=O)cc21,13.6534,13.6534,13.6534,0.0,13.6534,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.6534,6.8662,5.3095,3.7528,3.1134,6.8662,,,3.7528,,,,,,,,1.5567000000000002,10.619,0.7737,1,1,1,3.2854,7.4,3.3968,13.6534,6.8662,1,2,3,1,2,0,0,0,1,389.173941596,0.3043478260869565,29.0,366.2710000000001,168.69557229324127,0.3828365273138834,0.2513950946660654,0.2513950946660654,-0.3828365273138834,3.3968000000000016,389.4550000000001,1.0,6.0,0.0,2.0,2.0,1.0,2.0,3.0,5.0,1.0,6.0,5.0,0.0,0.0,0.0,5.0,65.38,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7264354849532992
COc1ccc(C(=O)N[C@@H]2CCC[C@@H]2C(=O)N2CCC(Cc3ccccc3)CC2)cc1,13.8873,13.8873,13.8873,0.0,13.8873,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.8873,,,,,,,,,,,,,,,,,0.0,1.0,1,0,0,4.075,7.4,4.075,13.8873,,1,0,1,0,0,0,0,0,0,420.241292884,0.4615384615384615,31.0,388.29700000000025,184.33230990346084,0.4967677698517219,0.2510207996159841,0.2510207996159841,-0.4967677698517219,4.075000000000004,420.55300000000017,1.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,1.0,5.0,6.0,1.0,1.0,2.0,4.0,58.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7662600406574538
COC(=O)c1ccc([C@H]2c3[nH]c4ccccc4c3C[C@H](C(=O)OC)N2C(=O)CCl)cc1,13.4333,13.4333,13.4333,0.0,13.4333,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.4333,1.1657,1.1657,1.1657,0.0,1.1657,,,,,,,,,,,0.0,1.1657,1.0,1,1,1,3.209,7.4,3.209,13.4333,1.1657,1,1,2,1,1,0,0,0,0,440.113899452,0.2608695652173913,31.0,419.71500000000015,183.43272681058085,0.467470988660421,0.3373417911160834,0.3373417911160834,-0.467470988660421,3.2090000000000014,440.88300000000015,1.0,7.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,8.0,4.0,0.0,0.0,0.0,4.0,88.69999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4968008820742874
COc1ncc(-c2ccc3c(Nc4cc(Oc5cc(F)cc(F)c5)cc(C(=O)O)c4)c(S(=O)(=O)NC4CC4)cnc3c2)c(OC)n1,10.3859,7.9179,3.9648,6.421099999999999,3.9648,,,,,,,,,,,9.403,,,,,,,10.3859,,,,,,,2.823918413599562,23.7537,4.2949,3.14718,2.2986,1.9963,4.2949,,,3.5413,3.1662,2.4349,2.2986,,,,,0.7348992241117146,15.7359,0.0004,1,1,1,2.2263,7.4,5.662,3.9648,4.2949,3,5,8,1,3,0,0,1,1,649.14427558,0.1612903225806451,46.0,624.432,260.61507835135825,0.4803914689958896,0.3353967892917324,0.3353967892917324,-0.4803914689958896,5.662000000000004,649.6319999999998,3.0,12.0,1.0,0.0,1.0,3.0,2.0,5.0,10.0,3.0,15.0,11.0,1.0,0.0,1.0,6.0,161.86,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618449117868532
Cn1ccc2c(C(=O)NCc3cccnc3)nc(-c3ccccc3C#N)cc21,11.4144,11.4144,11.4144,0.0,11.4144,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.4144,5.6859,4.573133333333334,3.2545,2.4314,5.6859,,,4.779,3.2545,,,,,,,1.003232210850952,13.7194,0.981,1,1,1,3.4286,7.4,3.437,11.4144,5.6859,1,3,4,1,2,0,0,0,1,367.14331016400007,0.0909090909090909,28.0,350.2760000000001,161.64941635556983,0.3504181601106237,0.2703762802709185,0.2703762802709185,-0.3504181601106237,3.436980000000002,367.4120000000001,1.0,6.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,1.0,6.0,4.0,0.0,0.0,0.0,4.0,83.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988353905427228
O=S(=O)(Nc1nccs1)c1ccc(Nc2nc(-c3ccc(F)cc3)cs2)cc1,12.9838,9.69365,6.4035,6.5803,6.4035,,,,,,,,,,,12.9838,,,,,,,,,,,,,,3.29015,19.3873,4.6784,3.2445500000000003,2.5912,2.0872,4.6784,,,2.9072,2.8014,2.5912,,,,,,0.8356104041358029,12.9782,0.0914,1,1,1,3.9111,7.4,4.9501,6.4035,4.6784,2,4,6,1,3,0,0,1,1,432.0184668760001,0.0,28.0,419.4230000000002,168.34874390296244,0.3315403697457596,0.2631613182457863,0.2631613182457863,-0.3315403697457596,4.950100000000002,432.5270000000001,2.0,6.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,2.0,10.0,6.0,0.0,0.0,0.0,4.0,83.98,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4503569117960151
